Year,ActivityDate,Method Received,Classification,Sub-Classification,CaseNumber,Location_Summary,Street Address,Location Detail,City,State,Type of location,OfficerId,Race,Ethnicity,Sex,Age
2020,5/27/20 4:04 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-004882,"SOLDIERS FIELD ROAD West & CAMBRIDGE STREET, BOSTON, MA
,",SOLDIERS FIELD ROAD West & CAMBRIDGE STREET,,Boston,MA,Public,4164,,,,
2020,5/27/20 4:04 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-004882,"SOLDIERS FIELD ROAD West & CAMBRIDGE STREET, BOSTON, MA
,",SOLDIERS FIELD ROAD West & CAMBRIDGE STREET,,Boston,MA,Public,3065,,,,
2020,5/27/20 4:04 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-004882,"SOLDIERS FIELD ROAD West & CAMBRIDGE STREET, BOSTON, MA
,",SOLDIERS FIELD ROAD West & CAMBRIDGE STREET,,Boston,MA,Public,4183,,,,
2020,5/27/20 7:36 PM,In-person,FIO,Homeless Individual(s),2020-0H9-004351,"MASSACHUSETTS AVENUE CONNECTOR, INBOUND/OUTBOUND, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,4198,,,,
2020,5/27/20 7:36 PM,In-person,FIO,Homeless Individual(s),2020-0H9-004351,"MASSACHUSETTS AVENUE CONNECTOR, INBOUND/OUTBOUND, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3574,,,,
2020,5/28/20 7:28 AM,Radio,FIO,Homeless Individual(s),2020-0F1-028418,BOSTON (Logan Airport): Terminal B B113,BOSTON (Logan Airport): Terminal B B113,Logan Airport,Boston,MA,Transit,1415,,,,
2020,5/28/20 7:28 AM,Radio,FIO,Homeless Individual(s),2020-0F1-028418,BOSTON (Logan Airport): Terminal B B113,BOSTON (Logan Airport): Terminal B B113,Logan Airport,Boston,MA,Transit,3431,,,,
2020,5/28/20 8:25 AM,In-person,FIO,Homeless Individual(s),2020-0H9-004374,"MASSACHUSETTS AVENUE, BOSTON, MA
,",MASSACHUSETTS AVENUE,,Boston,MA,Public,3871,,,,
2020,5/28/20 8:25 AM,In-person,FIO,Homeless Individual(s),2020-0H9-004374,"MASSACHUSETTS AVENUE, BOSTON, MA
,",MASSACHUSETTS AVENUE,,Boston,MA,Public,3487,,,,
2020,5/28/20 9:12 AM,In-person,FIO,Homeless Individual(s),2020-0H9-004377,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3871,,,,
2020,5/28/20 10:45 AM,Radio,FIO,Homeless Individual(s),2020-0F1-028444,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,1084,,,,
2020,5/28/20 10:45 AM,Radio,FIO,Homeless Individual(s),2020-0F1-028444,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,4048,,,,
2020,5/28/20 1:10 PM,In-person,FIO,Homeless Individual(s),2020-0H9-004397,"MASSACHUSETTS AVENUE CONNECTOR, BOSTON, MA
,",MASSACHUSETTS AVENUE CONNECTOR,,Boston,MA,Public,3871,,,,
2020,5/28/20 8:17 PM,Radio,FIO,Possible Drug Activity,2020-0H4-004958,"SWC at CLAREMONT PK, BOSTON, MA
,",SWC at CLAREMONT PK,,Boston,MA,Public,2843,,,,
2020,5/28/20 8:17 PM,Radio,FIO,Possible Drug Activity,2020-0H4-004958,"SWC at CLAREMONT PK, BOSTON, MA
,",SWC at CLAREMONT PK,,Boston,MA,Public,0842,,,,
2020,5/28/20 8:17 PM,Radio,FIO,Possible Drug Activity,2020-0H4-004958,"SWC at CLAREMONT PK, BOSTON, MA
,",SWC at CLAREMONT PK,,Boston,MA,Public,1221,,,,
2020,5/28/20 11:00 PM,Telephone,FIO,,2020-0F1-028529,BOSTON (Logan Airport): Shell Gas Station / Nouria,BOSTON (Logan Airport): Shell Gas Station / Nouria,Logan Airport,Boston,MA,Transit,3265,Unknown,,Male,65
2020,5/28/20 11:00 PM,Telephone,FIO,,2020-0F1-028529,BOSTON (Logan Airport): Shell Gas Station / Nouria,BOSTON (Logan Airport): Shell Gas Station / Nouria,Logan Airport,Boston,MA,Transit,3265,Unknown,,Male,40
2020,5/28/20 11:00 PM,Telephone,FIO,,2020-0F1-028529,BOSTON (Logan Airport): Shell Gas Station / Nouria,BOSTON (Logan Airport): Shell Gas Station / Nouria,Logan Airport,Boston,MA,Transit,3912,Unknown,,Male,40
2020,5/28/20 11:00 PM,Telephone,FIO,,2020-0F1-028529,BOSTON (Logan Airport): Shell Gas Station / Nouria,BOSTON (Logan Airport): Shell Gas Station / Nouria,Logan Airport,Boston,MA,Transit,3912,Unknown,,Male,65
2020,5/29/20 11:54 PM,Radio,FIO,,2020-0F1-028708,"BOSTON (Logan Airport): Mass State Police Barracks
(Building 11)",BOSTON (Logan Airport): Mass State Police Barracks,Logan Airport,Boston,MA,Transit,3912,Unknown,,Male,25
2020,5/30/20 4:21 PM,Radio,FIO,,2020-0F1-028808,BOSTON (LOGAN): TNC LOT  (UBER/LYFT),BOSTON (LOGAN): TNC LOT  (UBER/LYFT),Logan Airport,Boston,MA,Transit,0863,Unknown,,Male,27
2020,5/30/20 4:45 PM,Radio,FIO,,2020-0F1-028812,"BENNINGTON STREET & NEPTUNE ROAD, BOSTON, MA
,",BENNINGTON STREET & NEPTUNE ROAD,,Boston,MA,Public,3912,,,Male,18
2020,5/30/20 7:45 PM,In-person,FIO,Homeless Individual(s),2020-0H4-005071,"BOSTON, MA
,",,,BOSTON,MA,Public,,,,,
2020,5/30/20 7:45 PM,FIO,FIO,Homeless Individual(s),2020-0H4-005072,"BOSTON, MA
,",,,BOSTON,MA,Public,3207,,,,
2020,5/30/20 11:24 PM,In-person,FIO,Homeless Individual(s),2020-0H4-005078,"SOLDIERS FIELD ROAD,  HERTER PARK AMPITHEATER, BOSTON, MA
,",SOLDIERS FIELD ROAD,  HERTER PARK AMPITHEATER,Boston,MA,Public,4331,,,Male,49
2020,6/1/20 5:37 PM,Radio,FIO,Homeless Individual(s),2020-0H4-005133,"RT 2 & ALEWIFE BROOK PARKWAY, CAMBRIDGE, MA
,",RT 2 & ALEWIFE BROOK PARKWAY,,Cambridge,MA,Public,3065,,,,
2020,6/2/20 6:39 AM,Radio,FIO,,2020-0F1-029211,"BOSTON (Logan Airport): Mass State Police Barracks
(Building 11)",BOSTON (Logan Airport): Mass State Police Barracks,Logan Airport,Boston,MA,Transit,1592,White,,Male,29
2020,6/2/20 12:33 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-005156,"RT 20, WALTHAM, MA
,",RT 20,,Waltham,MA,Public,3207,,,,
2020,6/3/20 8:23 AM,Telephone,FIO,Homeless Individual(s),2020-0F1-029386,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,Logan Airport,Boston,MA,Transit,2851,,,,
2020,6/3/20 2:24 PM,Internal memo,FIO,Homeless Individual(s),2020-0H4-005193,"LAND BOULEVARD & MONSIGNOR OBRIEN
HIGHWAY, CAMBRIDGE, MA
,",LAND BOULEVARD & MONSIGNOR OBRIEN,,Cambridge,MA,Public,4164,,,,
2020,6/3/20 7:34 PM,Radio,FIO,Possible Drug Activity,2020-0H4-005207,"MASS AVENUE,  SWC behind MBTA stop, BOSTON, MA
,",MASS AVENUE,,Boston,MA,Public,4164,,,,
2020,6/4/20 9:06 AM,Radio,FIO,Homeless Individual(s),2020-0H4-005217,"660 MEMORIAL DRIVE,  COTTAGE FARM PUMP STATION, CAMBRIDGE, MA
,",660 MEMORIAL DRIVE,  COTTAGE FARM PUMP STATION,Cambridge,MA,Private,2741,,,,
2020,6/4/20 9:06 AM,Radio,FIO,Homeless Individual(s),2020-0H4-005217,"660 MEMORIAL DRIVE,  COTTAGE FARM PUMP STATION, CAMBRIDGE, MA
,",660 MEMORIAL DRIVE,  COTTAGE FARM PUMP STATION,Cambridge,MA,Private,2741,,,,
2020,6/4/20 11:59 AM,Radio,FIO,Homeless Individual(s),2020-0H4-005224,"CHARLESGATE EAST North & BEACON STREET, BOWKER OVERPASS, BOSTON, MA
,",CHARLESGATE EAST North & BEACON STREET, BOWKER OVERPASS,Boston,MA,Public,1767,,,,
2020,6/4/20 2:50 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-005231,"CLAREMONT PARK,  Southwest Corridor Park,
BOSTON, MA
,",CLAREMONT PARK,  Southwest Corridor Park,Boston,MA,Public,4405,,,,
2020,6/4/20 2:50 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-005231,"CLAREMONT PARK,  Southwest Corridor Park, BOSTON, MA
,",CLAREMONT PARK,  Southwest Corridor Park,Boston,MA,Public,2965,,,,
2020,6/4/20 5:05 PM,Radio,FIO,,2020-0F1-029616,"BREMEN STREET & PRESCOTT STREET, BOSTON, MA
,",BREMEN STREET & PRESCOTT STREET,,Boston,MA,Public,3912,,,Male,47
2020,6/4/20 5:05 PM,Radio,FIO,,2020-0F1-029616,"BREMEN STREET & PRESCOTT STREET, BOSTON, MA
,",BREMEN STREET & PRESCOTT STREET,,Boston,MA,Public,3912,,,Female,45
2020,6/5/20 2:09 AM,,FIO,,2020-0F1-029696,BOSTON (Logan Airport): Terminal B B201,BOSTON (Logan Airport): Terminal B B201,Logan Airport,Boston,MA,Transit,3459,,,Female,24
2020,6/5/20 2:09 AM,,FIO,,2020-0F1-029696,BOSTON (Logan Airport): Terminal B B201,BOSTON (Logan Airport): Terminal B B201,Logan Airport,Boston,MA,Transit,4233,,,Female,24
2020,6/5/20 2:09 AM,,FIO,,2020-0F1-029696,BOSTON (Logan Airport): Terminal B B201,BOSTON (Logan Airport): Terminal B B201,Logan Airport,Boston,MA,Transit,1980,,,Female,24
2020,6/5/20 2:09 AM,,FIO,,2020-0F1-029696,BOSTON (Logan Airport): Terminal B B201,BOSTON (Logan Airport): Terminal B B201,Logan Airport,Boston,MA,Transit,3265,,,Female,24
2020,6/5/20 2:09 AM,,FIO,,2020-0F1-029696,BOSTON (Logan Airport): Terminal B B201,BOSTON (Logan Airport): Terminal B B201,Logan Airport,Boston,MA,Transit,2580,,,Female,24
2020,6/5/20 2:39 AM,Radio,FIO,,2020-0F1-029701,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,4003,,,Male,24
2020,6/5/20 2:39 AM,Radio,FIO,,2020-0F1-029701,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,2580,,,Male,36
2020,6/5/20 2:39 AM,Radio,FIO,,2020-0F1-029701,"Rental Car Center (RCC), Consolidated Rental Car Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,2580,,,Male,24
2020,6/5/20 2:39 AM,Radio,FIO,,2020-0F1-029701,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,4003,,,Male,36
2020,6/5/20 9:45 AM,Radio,FIO,Homeless Individual(s),2020-0H4-005262,"CLAREMONT PARK, BOSTON, MA
,",CLAREMONT PARK,,Boston,MA,Public,2965,,,,
2020,6/9/20 7:05 AM,Telephone,FIO,Homeless Individual(s),2020-0F1-030402,BOSTON (Logan Airport): Terminal B B201,BOSTON (Logan Airport): Terminal B B201,Logan Airport,Boston,MA,Transit,3991,,,,
2020,6/9/20 7:05 AM,Telephone,FIO,Homeless Individual(s),2020-0F1-030402,BOSTON (Logan Airport): Terminal B B201,BOSTON (Logan Airport): Terminal B B201,Logan Airport,Boston,MA,Transit,2474,,,,
2020,6/9/20 7:00 PM,Code-22,FIO,Homeless Individual(s),2020-0F1-030484,"Rental Car Center (RCC), Consolidated Rental Car
Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,1763,,,Female,50
2020,6/9/20 7:00 PM,Code-22,FIO,Homeless Individual(s),2020-0F1-030484,"Rental Car Center (RCC), Consolidated Rental Car Facility CONRAC",Rental Car Center (RCC),Consolidated Rental Car,Boston,MA,Transit,2559,,,Female,50
2020,6/10/20 12:25 AM,,FIO,Possible Drug Activity,2020-TK9-001666,"RT 93 North, Exit 5, RANDOLPH, MA
,",RT 93 North, Exit 5,Randolph,MA,Public,3975,,,,
2020,6/10/20 12:25 AM,,FIO,Possible Drug Activity,2020-TK9-001666,"RT 93 North, Exit 5, RANDOLPH, MA
,",RT 93 North, Exit 5,Randolph,MA,Public,4041,,,,
2020,6/10/20 2:07 AM,Radio,FIO,Homeless Individual(s),2020-0F1-030542,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,BOSTON (Logan Airport): Zone 1 Terminal A Bldg# 31,Logan Airport,Boston,MA,Transit,1980,,,Male,42
2020,6/10/20 3:57 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H4-005504,"MOODY STREET,  on RIVERWALK, WALTHAM, MA
,",MOODY STREET,Riverwalk,Waltham,MA,Public,4164,,,,
2020,6/10/20 5:40 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H4-005516,"SOLDIERS FIELD ROAD & RAMP-SOLDIERS FIELD RD WB TO WESTERN AVE, BOSTON, MA
,",SOLDIERS FIELD ROAD & RAMP-SOLDIERS FIELD RD WB TO WESTERN AVE,,Boston,MA,Public,4164,,,,
2020,6/11/20 7:18 AM,Radio,FIO,Homeless Individual(s),2020-0H4-005541,"CHARLESGATE OVERPASS, BOSTON, MA
,",CHARLESGATE OVERPASS,,Boston,MA,Public,2741,,,,
2020,6/11/20 10:30 AM,Telephone,FIO,Homeless Individual(s),2020-0H7-005247,"ENNEKING PARKWAY & SMITH FIELD ROAD, BOSTON, MA
,",ENNEKING PARKWAY & SMITH FIELD ROAD,,Boston,MA,Public,3427,,,,
2020,6/11/20 10:30 AM,Telephone,FIO,Homeless Individual(s),2020-0H7-005247,"ENNEKING PARKWAY & SMITH FIELD ROAD, BOSTON, MA
,",ENNEKING PARKWAY & SMITH FIELD ROAD,,Boston,MA,Public,3001,,,,
2020,6/11/20 8:59 PM,In-person,FIO,Possible Drug Activity,2020-0D4-005288,"RT 24 South,  Rest Area, BRIDGEWATER, MA
,",RT 24 South,  Rest Area,Bridgewater,MA,Public,3646,,,Male,22
2020,6/11/20 8:59 PM,In-person,FIO,Possible Drug Activity,2020-0D4-005288,"RT 24 South,  Rest Area, BRIDGEWATER, MA
,",RT 24 South,  Rest Area,Bridgewater,MA,Public,3646,,,Male,20
2020,6/11/20 8:59 PM,In-person,FIO,Possible Drug Activity,2020-0D4-005288,"RT 24 South,  Rest Area, BRIDGEWATER, MA
,",RT 24 South,  Rest Area,Bridgewater,MA,Public,3646,,,,72
2020,6/11/20 8:59 PM,In-person,FIO,Possible Drug Activity,2020-0D4-005288,"RT 24 South,  Rest Area, BRIDGEWATER, MA
,",RT 24 South,  Rest Area,Bridgewater,MA,Public,3646,,,Male,20
2020,6/11/20 8:59 PM,In-person,FIO,Possible Drug Activity,2020-0D4-005288,"RT 24 South,  Rest Area, BRIDGEWATER, MA
,",RT 24 South,  Rest Area,Bridgewater,MA,Public,3646,,,Female,21
2020,6/11/20 8:59 PM,In-person,FIO,Possible Drug Activity,2020-0D4-005288,"RT 24 South,  Rest Area, BRIDGEWATER, MA
,",RT 24 South,  Rest Area,Bridgewater,MA,Public,3646,,,Male,21
2020,6/12/20 11:00 AM,Code-22,FIO,Homeless Individual(s),2020-0H4-005589,"Southwest Corridor  between Mass Ave and West Newton St, BOSTON, MA
,",Southwest Corridor  between Mass Ave and West Newton St,,Boston,MA,Public,2965,,,,
2020,6/12/20 4:45 PM,Radio,FIO,Possible Drug Activity,2020-0A5-004381,"Oak Island Bath House, REVERE, MA
,",Oak Island Bath House,,Revere,MA,Public,,,,,
2020,6/13/20 5:49 PM,In-person,FIO,Homeless Individual(s),2020-0H4-005661,"ALEWIFE BROOK PARKWAY & MASS AVENUE, CAMBRIDGE, MA
,",ALEWIFE BROOK PARKWAY & MASS AVENUE,,Cambridge,MA,Public,3065,,,,
2020,6/14/20 10:18 AM,Telephone,FIO,,2020-0F1-031273,BOSTON (Logan Airport): Perimeter Road Waterside,BOSTON (Logan Airport): Perimeter Road Waterside,Logan Airport,Boston,MA,Transit,3459,,,,
2020,6/14/20 10:18 AM,Telephone,FIO,,2020-0F1-031273,BOSTON (Logan Airport): Perimeter Road Waterside,BOSTON (Logan Airport): Perimeter Road Waterside,Logan Airport,Boston,MA,Transit,3052,,,,
2020,6/14/20 6:20 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-005751,"MEMORIAL DRIVE & MOUNT AUBURN STREET, CAMBRIDGE, MA
,",MEMORIAL DRIVE & MOUNT AUBURN STREET,,Cambridge,MA,Public,4405,,,,
2020,6/14/20 6:20 PM,Code-22,FIO,Homeless Individual(s),2020-0H4-005751,"MEMORIAL DRIVE & MOUNT AUBURN STREET, CAMBRIDGE, MA
,",MEMORIAL DRIVE & MOUNT AUBURN STREET,,Cambridge,MA,Public,4331,,,,
2020,6/16/20 7:02 AM,Telephone,FIO,Possible Drug Activity,2020-0H4-005814,"CLAREMONT PARK, BOSTON, MA
,",CLAREMONT PARK,,Boston,MA,Public,0654,,,,
2020,6/16/20 8:06 AM,Radio,FIO,Homeless Individual(s),2020-0H4-005816,"CHARLESGATE OVERPASS, BOSTON, MA
,",CHARLESGATE OVERPASS,,Boston,MA,Public,2741,,,,
2020,6/17/20 3:05 PM,Telephone,FIO,Possible Drug Activity,2020-0H4-005888,"400 MASSACHUSETTS AVENUE,  SWC, BOSTON, MA
,",400 MASSACHUSETTS AVENUE,  SWC,Boston,MA,Public,1227,,,,
2020,6/17/20 3:05 PM,Telephone,FIO,Possible Drug Activity,2020-0H4-005888,"400 MASSACHUSETTS AVENUE,  SWC, BOSTON, MA
,",400 MASSACHUSETTS AVENUE,  SWC,Boston,MA,Public,3250,,,,
2020,6/18/20 9:03 AM,Radio,FIO,Homeless Individual(s),2020-0F1-031927,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,BOSTON (Logan Airport): Zone 5 Terminal E Bldg# 19,Logan Airport,Boston,MA,Transit,1084,,,,
2020,6/18/20 4:04 PM,In-person,FIO,Homeless Individual(s),2020-0H9-004957,"RT 90 East, Exit 22, BOSTON, MA
,",RT 90 East, Exit 22,Boston,MA,Public,3586,,,,
2020,6/18/20 7:15 PM,In-person,FIO,Homeless Individual(s),2020-0H9-004962,"RT 90 East, Exit 22, BOSTON, MA
,",RT 90 East, Exit 22,Boston,MA,Public,3586,,,,
2020,6/19/20 4:45 PM,Telephone,FIO,Homeless Individual(s),2020-0A5-004663,"LYNNWAY,  Heritage State Park, LYNN, MA
,",LYNNWAY,  Heritage State Park,Lynn,MA,Public,3765,White,,Male,56
2020,6/19/20 4:45 PM,Telephone,FIO,Homeless Individual(s),2020-0A5-004663,"LYNNWAY,  Heritage State Park, LYNN, MA
,",LYNNWAY,  Heritage State Park,Lynn,MA,Public,3765,Black,,Male,59
2020,6/19/20 4:45 PM,Telephone,FIO,Homeless Individual(s),2020-0A5-004663,"LYNNWAY,  Heritage State Park, LYNN, MA
,",LYNNWAY,  Heritage State Park,Lynn,MA,Public,3765,White,,Male,39
2020,6/20/20 11:04 AM,Telephone,FIO,,2020-0F1-032285,"BOSTON (Logan Airport): Gate C9 Terminal C 2nd
Level",BOSTON (Logan Airport): Gate C9 Terminal C 2nd,Logan Airport,Boston,MA,Transit,3948,Unknown,,Male,22
2020,6/20/20 4:00 PM,In-person,FIO,Homeless Individual(s),2020-0A5-004732,"MARY O'MALLEY PARK, CHELSEA, MA
,",MARY O'MALLEY PARK,,Chelsea,MA,Public,3855,,,,
2020,6/21/20 3:03 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H4-006118,"SOLDIERS FIELD ROAD & WESTERN AVENUE, BOSTON, MA
,",SOLDIERS FIELD ROAD & WESTERN AVENUE,,Boston,MA,Public,4164,,,,
2020,6/21/20 4:46 PM,Self-initiated,FIO,Homeless Individual(s),2020-0A5-004792,"COMMANDANTS WAY,  MARY O' MALLEY PARK, CHELSEA, MA
,",COMMANDANTS WAY,  MARY O' MALLEY PARK, CHELSEA,MA,Public,3915,,,,
2020,6/21/20 5:20 PM,Self-initiated,FIO,Homeless Individual(s),2020-0A5-004796,"REVERE BEACH BOULEVARD,  Doris Park, REVERE, MA
,",REVERE BEACH BOULEVARD,  Doris Park, REVERE,MA,Public,3765,White,,Male,71
2020,6/21/20 7:44 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H4-006143,"CONCORD TURNPIKE & ALEWIFE BROOK PARKWAY, CAMBRIDGE, MA
,",CONCORD TURNPIKE & ALEWIFE BROOK PARKWAY,,Cambridge,MA,Public,4164,,,,
2020,6/22/20 2:28 PM,Telephone,FIO,Homeless Individual(s),2020-0F1-032657,7-Eleven Seaport Hotel & World Trade Center,7-Eleven Seaport Hotel & World Trade Center,World Trade Center,Boston,MA,Private,2877,,,,
2020,6/22/20 2:28 PM,Telephone,FIO,Homeless Individual(s),2020-0F1-032657,7-Eleven Seaport Hotel & World Trade Center,7-Eleven Seaport Hotel & World Trade Center,World Trade Center,Boston,MA,Private,3459,,,,
2020,6/22/20 5:13 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H4-006179,"ESPLANADE opp HATCH SHELL, BOSTON, MA
,",ESPLANADE opp HATCH SHELL,,Boston,MA,Public,4164,,,,
2020,6/22/20 9:32 PM,In-person,FIO,Homeless Individual(s),2020-0H4-006196,"Esplanade @ Concession Stands, BOSTON, MA
,",Esplanade @ Concession Stands,,Boston,MA,Public,3065,,,,
2020,6/23/20 7:16 AM,Telephone,FIO,,2020-0F1-032775,BOSTON (Logan Airport): Terminal B: American Shuttle B206 Checkpoint,BOSTON (Logan Airport): Terminal B: American Shuttle B206 Checkpoint,Logan Airport,Boston,MA,Transit,3029,Unknown,,Male,25
2020,6/23/20 7:16 AM,Telephone,FIO,,2020-0F1-032775,"BOSTON (Logan Airport): Terminal B: American
Shuttle B206 Checkpoint",BOSTON (Logan Airport): Terminal B: American,Logan Airport,Boston,MA,Transit,3912,Unknown,,Male,25
2020,6/23/20 7:16 AM,Telephone,FIO,,2020-0F1-032775,"BOSTON (Logan Airport): Terminal B: American
Shuttle B206 Checkpoint",BOSTON (Logan Airport): Terminal B: American,Logan Airport,Boston,MA,Transit,3029,Unknown,,Male,30
2020,6/23/20 7:16 AM,Telephone,FIO,,2020-0F1-032775,BOSTON (Logan Airport): Terminal B: American Shuttle B206 Checkpoint,BOSTON (Logan Airport): Terminal B: American Shuttle B206 Checkpoint,Logan Airport,Boston,MA,Transit,3912,Unknown,,Male,30
2020,6/23/20 3:38 PM,Radio,FIO,,2020-0F1-032844,BOSTON: Coughlin Bypass Road,BOSTON: Coughlin Bypass Road,,Boston,MA,Public,2908,Unknown,,Male,27
2020,6/24/20 2:24 AM,In-person,FIO,Homeless Individual(s),2020-0A6-005139,"RT 1 North,  Red Roof Inn, SAUGUS, MA
,",RT 1 North,  Red Roof Inn,Saugus,MA,Private,4394,White,,Male,50
2020,6/24/20 7:15 AM,Telephone,FIO,Homeless Individual(s),2020-0F1-032954,BOSTON (Logan Airport): Terminal A AM1012 PUBLIC SIDE @ SECURE HALL BYPASS,BOSTON (Logan Airport): Terminal A AM1012 PUBLIC SIDE @ SECURE HALL BYPASS,Logan Airport,Boston,MA,Transit,3431,,,,
2020,6/24/20 7:15 AM,Telephone,FIO,Homeless Individual(s),2020-0F1-032954,"BOSTON (Logan Airport): Terminal A AM1012 PUBLIC
SIDE @ SECURE HALL BYPASS",BOSTON (Logan Airport): Terminal A AM1012 PUBLIC,Logan Airport,Boston,MA,Transit,3265,,,,
2020,6/24/20 7:15 AM,Telephone,FIO,Homeless Individual(s),2020-0F1-032954,"BOSTON (Logan Airport): Terminal A AM1012 PUBLIC
SIDE @ SECURE HALL BYPASS",BOSTON (Logan Airport): Terminal A AM1012 PUBLIC,Logan Airport,Boston,MA,Transit,3431,,,,
2020,6/24/20 7:15 AM,Telephone,FIO,Homeless Individual(s),2020-0F1-032954,BOSTON (Logan Airport): Terminal A AM1012 PUBLIC SIDE @ SECURE HALL BYPASS,BOSTON (Logan Airport): Terminal A AM1012 PUBLIC SIDE @ SECURE HALL BYPASS,Logan Airport,Boston,MA,Transit,3265,,,,
2020,6/24/20 8:00 AM,Radio,FIO,Homeless Individual(s),2020-0H4-006268,"HARCOURT STREET, BOSTON, MA
,",HARCOURT STREET,,Boston,MA,Public,3207,,,,
2020,6/24/20 10:12 AM,Telephone,FIO,Homeless Individual(s),2020-0H4-006272,"MEMORIAL DRIVE & JOHN F KENNEDY STREET,  JFK PARK, CAMBRIDGE, MA
,",MEMORIAL DRIVE & JOHN F KENNEDY STREET,,Cambridge,MA,Public,4621,,,,
2020,6/24/20 10:12 AM,Telephone,FIO,Homeless Individual(s),2020-0H4-006272,"MEMORIAL DRIVE & JOHN F KENNEDY STREET,  JFK PARK, CAMBRIDGE, MA
,",MEMORIAL DRIVE & JOHN F KENNEDY STREET,,Cambridge,MA,Public,4274,,,,
2020,6/24/20 1:50 PM,Radio,FIO,Possible Drug Activity,2020-0H4-006283,"373 MASSACHUSETTS AVENUE,  SWC, BOSTON, MA
,",373 MASSACHUSETTS AVENUE,  SWC,Boston,MA,Public,3207,,,,
2020,6/24/20 1:50 PM,Radio,FIO,Possible Drug Activity,2020-0H4-006283,"373 MASSACHUSETTS AVENUE,  SWC, BOSTON, MA
,",373 MASSACHUSETTS AVENUE,  SWC,Boston,MA,Public,4500,,,,
2020,6/24/20 3:43 PM,Radio,FIO,Homeless Individual(s),2020-0H6-005660,"DAY BOULEVARD,  Carson Beach, Mccormack Bath House, BOSTON, MA
,",DAY BOULEVARD,McCormack Bath House,Boston,MA,Public,3723,,,,
2020,6/24/20 4:11 PM,Radio,FIO,Homeless Individual(s),2020-0H4-006286,"35 CLAREMONT PARK,  SWC, BOSTON, MA
,",35 CLAREMONT PARK,  SWC,Boston,MA,Public,3617,,,,
2020,6/24/20 4:11 PM,Radio,FIO,Homeless Individual(s),2020-0H4-006286,"35 CLAREMONT PARK,  SWC, BOSTON, MA
,",35 CLAREMONT PARK,  SWC,Boston,MA,Public,4444,,,,
2020,6/24/20 4:15 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H9-005145,"RT 1,  CAN RAMPS, BOSTON, MA
,",RT 1,  CAN RAMPS,Boston,MA,Public,4027,,,,
2020,6/24/20 4:15 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H9-005145,"RT 1,  CAN RAMPS, BOSTON, MA
,",RT 1,  CAN RAMPS,Boston,MA,Public,4537,,,,
2020,6/24/20 4:15 PM,Self-initiated,FIO,Homeless Individual(s),2020-0H9-005145,"RT 1,  CAN RAMPS, BOSTON, MA
,",RT 1,  CAN RAMPS,Boston,MA,Public,3914,,,,
2020,6/25/20 10:32 AM,Radio,FIO,Homeless Individual(s),2020-0H6-005693,"RT 93,  S Boston overpass, BOSTON, MA
,",RT 93,  SBoston overpass,Boston,MA,Public,4518,,,,
2020,6/25/20 10:32 AM,Radio,FIO,Homeless Individual(s),2020-0H6-005693,"RT 93,  S Boston overpass, BOSTON, MA
,",RT 93,  SBoston overpass,Boston,MA,Public,3584,,,,
